kmage;miles;priceRUB;priceUSD;vol;power;fuel
99000;61380;1189999;16190,5;2,0;140;Дизель
0;0;2108900;28692,5;1,4;150;Бензин
71000;44020;2065000;28095,2;2,0;180;Бензин
90000;55800;1400000;19047,6;2,0;140;Дизель
61000;37820;1559900;21223,1;1,4;125;Бензин
51000;31620;2142000;29142,9;2,0;180;Бензин
90254;55957;1279000;17401,4;1,4;150;Бензин
81800;50716;1990000;27074,8;2,0;180;Бензин
141000;87420;699000;9510,2;1,4;150;Бензин
75000;46500;1390000;18911,6;2,0;170;Бензин
172000;106640;825000;11224,5;2,0;170;Бензин
17600;10912;2550000;34693,9;2,0;180;Бензин
17234;10685;1949000;26517,0;2,0;180;Бензин
35000;21700;2248000;30585,0;2,0;150;Дизель
130000;80600;620000;8435,4;1,4;150;Бензин
57000;35340;1490000;20272,1;1,4;150;Бензин
78000;48360;1100000;14966,0;1,4;150;Бензин
61500;38130;1800000;24489,8;2,0;150;Дизель
182000;112840;1090000;14829,9;2,0;170;Бензин
54860;34013;1065000;14489,8;1,4;122;Бензин
85000;52700;790000;10748,3;1,4;150;Бензин
132000;81840;799900;10883,0;2,0;170;Бензин
24000;14880;1900000;25850,3;1,4;150;Бензин
0;0;2058900;28012,2;1,4;150;Бензин
193000;119660;790000;10748,3;2,0;170;Бензин
85000;52700;1899900;25849,0;2,0;180;Бензин
141000;87420;749000;10190,5;1,4;150;Бензин
116000;71920;800000;10884,4;1,4;122;Бензин
0;0;2118176;28818,7;1,4;150;Бензин
173000;107260;650000;8843,5;1,4;150;Бензин
69200;42904;870000;11836,7;1,4;150;Бензин
39600;24552;1860000;25306,1;1,4;150;Бензин
90600;56172;1000000;13605,4;2,0;170;Бензин
117000;72540;570000;7755,1;1,4;150;Бензин
78306;48550;1429000;19442,2;1,4;125;Бензин
180000;111600;810000;11020,4;2,0;170;Бензин
177000;109740;717000;9755,1;2,0;170;Бензин
211000;130820;500000;6802,7;1,4;150;Бензин
0;0;2284800;31085,7;2,0;180;Бензин
0;0;1778900;24202,7;1,4;150;Бензин
0;0;2371000;32258,5;1,4;150;Бензин
180000;111600;840000;11428,6;2,0;170;Бензин
93000;57660;1150000;15646,3;1,4;150;Бензин
51000;31620;1200000;16326,5;2,0;170;Бензин
150000;93000;720000;9795,9;1,4;150;Бензин
141000;87420;830000;11292,5;2,0;170;Бензин
178000;110360;978700;13315,6;2,0;170;Бензин
59000;36580;1290000;17551,0;2,0;170;Бензин
51795;32113;1150000;15646,3;1,4;122;Бензин
123000;76260;650000;8843,5;1,4;150;Бензин
0;0;2264800;30813,6;2,0;180;Бензин
1350;837;2160000;29387,8;2,0;180;Бензин
80000;49600;995000;13537,4;1,4;150;Бензин
0;0;2264800;30813,6;2,0;180;Бензин
125416;77758;729000;9918,4;2,0;170;Бензин
109162;67680;1325000;18027,2;2,0;170;Бензин
125415;77757;905000;12312,9;1,4;150;Бензин
18500;11470;1930000;26258,5;1,4;150;Бензин
0;0;2178900;29644,9;2,0;180;Бензин
0;0;1716438;23352,9;1,4;150;Бензин
82049;50870;1775000;24149,7;2,0;150;Дизель
200000;124000;630000;8571,4;2,0;170;Бензин
0;0;2203501;29979,6;2,0;180;Бензин
0;0;1878900;25563,3;1,4;150;Бензин
0;0;2256389;30699,2;2,0;180;Бензин
57000;35340;1650000;22449,0;1,4;150;Бензин
67419;41800;2149000;29238,1;2,0;180;Бензин
160000;99200;970000;13197,3;2,0;170;Бензин
166150;103013;790000;10748,3;1,4;150;Бензин
151387;93860;1050000;14285,7;2,0;140;Дизель
0;0;1958900;26651,7;1,4;150;Бензин
58000;35960;1677000;22816,3;1,4;150;Бензин
74300;46066;1537000;20911,6;1,4;150;Бензин
0;0;1917300;26085,7;1,4;150;Бензин
0;0;1706166;23213,1;1,4;150;Бензин
0;0;1917300;26085,7;1,4;150;Бензин
0;0;1833442;24944,8;1,4;150;Бензин
0;0;2191277;29813,3;2,0;180;Бензин
117619;72924;1030000;14013,6;2,0;170;Бензин
154000;95480;925000;12585,0;2,0;140;Дизель
0;0;2882600;39219,1;2,0;180;Бензин
157200;97464;730000;9932,0;2,0;140;Дизель
93000;57660;869000;11823,1;2,0;170;Бензин
81000;50220;1395000;18979,6;1,4;125;Бензин
20500;12710;2100000;28571,4;1,4;150;Бензин
48500;30070;2950000;40136,1;2,0;220;Бензин
146000;90520;710000;9659,9;1,4;150;Бензин
23428;14525;1949000;26517,0;1,4;150;Бензин
42800;26536;1780000;24217,7;1,4;150;Бензин
26500;16430;1595000;21700,7;1,4;125;Бензин
130000;80600;820000;11156,5;2,0;140;Дизель
169000;104780;795000;10816,3;1,4;150;Бензин
150000;93000;965000;13129,2;2,0;170;Бензин
0;0;1706166;23213,1;1,4;150;Бензин
219000;135780;889000;12095,2;2,0;140;Дизель
0;0;1706166;23213,1;1,4;150;Бензин
135000;83700;1750000;23809,5;1,4;150;Бензин
210154;130295;569000;7741,5;2,0;170;Бензин
88000;54560;1050000;14285,7;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;2483800;33793,2;2,0;180;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;2753300;37459,9;2,0;180;Бензин
0;0;2226400;30291,2;1,4;150;Бензин
0;0;2464800;33534,7;2,0;180;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1842100;25062,6;1,4;150;Бензин
0;0;1842100;25062,6;1,4;150;Бензин
0;0;1842100;25062,6;1,4;150;Бензин
0;0;1842100;25062,6;1,4;150;Бензин
0;0;1841900;25059,9;1,4;150;Бензин
0;0;1825900;24842,2;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;2962500;40306,1;2,0;180;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;2782200;37853,1;2,0;180;Бензин
0;0;1992900;27114,3;1,4;150;Бензин
0;0;2167900;29495,2;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;2893200;39363,3;2,0;220;Бензин
0;0;1842100;25062,6;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;3070000;41768,7;2,0;220;Бензин
0;0;1763300;23990,5;1,4;125;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1842100;25062,6;1,4;150;Бензин
0;0;1841900;25059,9;1,4;150;Бензин
0;0;2953700;40186,4;2,0;220;Бензин
0;0;1806900;24583,7;1,4;150;Бензин
0;0;2912200;39621,8;2,0;220;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;2464800;33534,7;2,0;180;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1822900;24801,4;1,4;150;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;2922700;39764,6;2,0;180;Бензин
0;0;1861100;25321,1;1,4;150;Бензин
0;0;1841900;25059,9;1,4;150;Бензин
0;0;1822900;24801,4;1,4;150;Бензин
0;0;2640300;35922,4;2,0;180;Бензин
52000;32240;1390000;18911,6;1,4;125;Бензин
147115;91211;915000;12449,0;2,0;170;Бензин
22229;13782;2130000;28979,6;2,0;180;Бензин
150000;93000;850000;11564,6;1,4;122;Бензин
160000;99200;680000;9251,7;2,0;140;Дизель
0;0;1804188;24546,8;1,4;150;Бензин
216000;133920;710000;9659,9;2,0;170;Бензин
0;0;3031700;41247,6;2,0;220;Бензин
11047;6849;2299000;31278,9;2,0;180;Бензин
192425;119304;750000;10204,1;2,0;170;Бензин
153146;94951;780000;10612,2;2,0;170;Бензин
0;0;1874300;25500,7;1,4;150;Бензин
0;0;2659777;36187,4;2,0;180;Бензин
0;0;1815582;24701,8;1,4;150;Бензин
0;0;1833442;24944,8;1,4;150;Бензин
0;0;1854777;25235,1;1,4;150;Бензин
118000;73160;1490000;20272,1;1,4;150;Бензин
224000;138880;850000;11564,6;2,0;140;Дизель
206150;127813;750000;10204,1;2,0;170;Бензин
80000;49600;950000;12925,2;1,4;160;Бензин
115000;71300;695000;9455,8;1,4;122;Бензин
216969;134521;659000;8966,0;1,4;150;Бензин
51000;31620;1300000;17687,1;2,0;170;Бензин
0;0;2058900;28012,2;1,4;150;Бензин
175000;108500;795000;10816,3;1,4;150;Бензин
0;0;1719900;23400,0;1,4;150;Бензин
82235;50986;1350000;18367,3;1,4;125;Бензин
163000;101060;619000;8421,8;1,4;122;Бензин
77088;47795;1269000;17265,3;1,4;150;Бензин
100000;62000;1499000;20394,6;2,0;180;Бензин
0;0;1884300;25636,7;1,4;150;Бензин
0;0;1679900;22855,8;1,4;150;Бензин
0;0;2092264;28466,2;1,4;150;Бензин
86000;53320;1065000;14489,8;2,0;170;Бензин
62700;38874;650000;8843,5;1,4;150;Бензин
0;0;1837107;24994,7;1,4;150;Бензин
0;0;1776527;24170,4;1,4;150;Бензин
0;0;2201500;29952,4;1,4;150;Бензин
139000;86180;1099000;14952,4;2,0;180;Бензин
75000;46500;2200000;29932,0;2,0;180;Бензин
132000;81840;530000;7210,9;1,4;150;Бензин
200000;124000;530000;7210,9;1,4;150;Бензин
15000;9300;1900000;25850,3;1,4;150;Бензин
101000;62620;1020000;13877,5;1,4;122;Бензин
80000;49600;1100000;14966,0;1,4;150;Бензин
0;0;1734777;23602,4;1,4;150;Бензин
0;0;2305177;31363,0;1,4;150;Бензин
0;0;2081900;28325,2;1,4;150;Бензин
187000;115940;900000;12244,9;2,0;170;Бензин
163000;101060;880000;11972,8;2,0;170;Бензин
205000;127100;799000;10870,8;2,0;200;Бензин
287000;177940;920000;12517,0;2,0;140;Дизель
173000;107260;700000;9523,8;2,0;170;Бензин
72000;44640;1600000;21768,7;1,4;150;Бензин
160000;99200;760000;10340,1;2,0;170;Бензин
22600;14012;1899888;25848,8;1,4;150;Бензин
203000;125860;710000;9659,9;1,4;122;Бензин
0;0;2450800;33344,2;2,0;180;Бензин
144589;89645;699000;9510,2;1,4;150;Бензин
138000;85560;688500;9367,4;1,4;150;Бензин
51000;31620;1280000;17415,0;1,4;122;Бензин
145000;89900;650000;8843,5;2,0;170;Бензин
79000;48980;1000000;13605,4;1,4;150;Бензин
59000;36580;1280000;17415,0;2,0;170;Бензин
156000;96720;970000;13197,3;2,0;170;Бензин
0;0;2193100;29838,1;1,4;150;Бензин
0;0;2298202;31268,0;2,0;180;Бензин
20000;12400;1820000;24761,9;1,4;150;Бензин
80000;49600;820000;11156,5;2,0;170;Бензин
83000;51460;830000;11292,5;1,4;150;Бензин
0;0;1738900;23658,5;1,4;150;Бензин
0;0;1917300;26085,7;1,4;150;Бензин
0;0;2380800;32391,8;2,0;180;Бензин
0;0;2430800;33072,1;2,0;180;Бензин
0;0;1965645;26743,5;1,4;150;Бензин
0;0;2588040;35211,4;2,0;180;Бензин
0;0;2616800;35602,7;2,0;180;Бензин
0;0;1918900;26107,5;1,4;150;Бензин
0;0;2324800;31629,9;2,0;180;Бензин
145000;89900;909990;12380,8;1,4;150;Бензин
0;0;1901083;25865,1;1,4;150;Бензин
59000;36580;988000;13442,2;2,0;170;Бензин
85190;52818;1380000;18775,5;2,0;170;Бензин
54800;33976;999000;13591,8;2,0;170;Бензин
212000;131440;700000;9523,8;2,0;200;Бензин
0;0;1857900;25277,5;1,4;150;Бензин
46284;28696;1245000;16938,8;1,4;150;Бензин
248822;154270;649000;8829,9;2,0;170;Бензин
136000;84320;689000;9374,1;2,0;170;Бензин
110000;68200;1829000;24884,3;1,4;150;Бензин
0;0;1797900;24461,2;1,4;150;Бензин
0;0;1797900;24461,2;1,4;150;Бензин
0;0;1859900;25304,8;1,4;150;Бензин
193000;119660;720000;9795,9;2,0;170;Бензин
260000;161200;660000;8979,6;2,0;170;Бензин
119000;73780;1350000;18367,3;2,0;170;Бензин
30000;18600;1870000;25442,2;1,4;150;Бензин
56300;34906;2050000;27891,2;2,0;180;Бензин
0;0;1799000;24476,2;1,4;125;Бензин
0;0;1798000;24462,6;1,4;150;Бензин
91400;56668;730000;9932,0;1,4;122;Бензин
25000;15500;2470000;33605,4;2,0;150;Дизель
53500;33170;1049900;14284,4;1,4;150;Бензин
25000;15500;1990000;27074,8;1,4;150;Бензин
100000;62000;1150000;15646,3;1,4;122;Бензин
72000;44640;1750000;23809,5;2,0;180;Бензин
60000;37200;2050000;27891,2;2,0;150;Дизель
90500;56110;1250000;17006,8;2,0;170;Бензин
114800;71176;650000;8843,5;1,4;150;Бензин
0;0;2030300;27623,1;1,4;150;Бензин
102000;63240;1265000;17210,9;1,4;150;Бензин
29111;18049;1850000;25170,1;1,4;150;Бензин
130000;80600;1750000;23809,5;2,0;150;Дизель
58000;35960;2000000;27210,9;1,4;150;Бензин
174000;107880;605000;8231,3;1,4;150;Бензин
87000;53940;950000;12925,2;2,0;170;Бензин
155000;96100;785000;10680,3;2,0;170;Бензин
100273;62169;820000;11156,5;1,4;122;Бензин
217030;134559;840000;11428,6;2,0;140;Дизель
0;0;1870500;25449,0;1,4;125;Бензин
91700;56854;899999;12244,9;1,4;150;Бензин
74726;46330;1399000;19034,0;1,4;125;Бензин
135000;83700;930000;12653,1;2,0;170;Бензин
10;6;1750000;23809,5;1,4;125;Бензин
2000;1240;2250000;30612,2;2,0;180;Бензин
50000;31000;2500000;34013,6;2,0;150;Дизель
181000;112220;1280000;17415,0;2,0;170;Бензин
50000;31000;1770000;24081,6;1,4;150;Бензин
23445;14536;1715000;23333,3;1,4;125;Бензин
177345;109954;590000;8027,2;1,4;150;Бензин
98325;60962;989000;13455,8;2,0;170;Бензин
240040;148825;650000;8843,5;2,0;140;Дизель
158000;97960;920000;12517,0;2,0;170;Бензин
76000;47120;950000;12925,2;2,0;170;Бензин
161800;100316;760000;10340,1;2,0;170;Бензин
138000;85560;883000;12013,6;2,0;140;Дизель
136000;84320;730000;9932,0;1,4;122;Бензин
45900;28458;1495000;20340,1;1,4;150;Бензин
185000;114700;999000;13591,8;2,0;180;Бензин
74000;45880;1200000;16326,5;2,0;170;Бензин
58000;35960;1549870;21086,7;1,4;125;Бензин
61836;38338;1790000;24353,7;1,4;150;Бензин
80000;49600;1490000;20272,1;1,4;150;Бензин
62913;39006;1900000;25850,3;2,0;180;Бензин
152000;94240;800000;10884,4;2,0;170;Бензин
96777;60002;749000;10190,5;2,0;170;Бензин
120000;74400;950000;12925,2;2,0;170;Бензин
48000;29760;2030000;27619,0;2,0;220;Бензин
92000;57040;825000;11224,5;2,0;170;Бензин
24500;15190;2260000;30748,3;2,0;180;Бензин
49717;30825;1070000;14557,8;2,0;140;Дизель
163000;101060;1260000;17142,9;2,0;140;Дизель
53000;32860;1100000;14966,0;1,4;122;Бензин
166000;102920;1030000;14013,6;2,0;140;Дизель
102000;63240;740000;10068,0;2,0;170;Бензин
47000;29140;2550000;34693,9;2,0;180;Бензин
80000;49600;1199000;16312,9;1,4;150;Бензин
160568;99552;797000;10843,5;2,0;170;Бензин
65500;40610;2400000;32653,1;2,0;150;Дизель
172000;106640;670000;9115,6;2,0;170;Бензин
29900;18538;2390000;32517,0;2,0;180;Бензин
73000;45260;1200000;16326,5;2,0;170;Бензин
162000;100440;640000;8707,5;1,4;150;Бензин
18000;11160;2050000;27891,2;1,4;150;Бензин
61200;37944;2100000;28571,4;2,0;180;Бензин
110000;68200;680000;9251,7;1,4;150;Бензин
290000;179800;750000;10204,1;1,4;150;Бензин
105000;65100;950000;12925,2;1,4;122;Бензин
142000;88040;900000;12244,9;2,0;200;Бензин
110500;68510;1000000;13605,4;2,0;170;Бензин
89700;55614;1050000;14285,7;1,4;150;Бензин
207000;128340;650000;8843,5;1,4;150;Бензин
145303;90088;890000;12108,8;2,0;200;Бензин
144000;89280;600000;8163,3;1,4;150;Бензин
130187;80716;620000;8435,4;1,4;150;Бензин
115000;71300;1100000;14966,0;2,0;170;Бензин
19000;11780;1990000;27074,8;1,4;150;Бензин
61000;37820;1150000;15646,3;1,4;150;Бензин
40000;24800;1300000;17687,1;1,4;150;Бензин
0;0;2162700;29424,5;1,4;150;Бензин
8;5;1919900;26121,1;1,4;150;Бензин
113000;70060;895000;12176,9;2,0;170;Бензин
34370;21309;995000;13537,4;1,4;150;Бензин
150000;93000;750000;10204,1;2,0;170;Бензин
123000;76260;777000;10571,4;2,0;170;Бензин
49700;30814;1595000;21700,7;1,4;150;Бензин
41000;25420;1950000;26530,6;1,4;150;Бензин
115000;71300;960000;13061,2;1,4;150;Бензин
121700;75454;730000;9932,0;1,4;122;Бензин
179000;110980;915000;12449,0;2,0;170;Бензин
249000;154380;670000;9115,6;2,0;140;Дизель
24000;14880;1750000;23809,5;1,4;125;Бензин
111438;69092;630000;8571,4;1,4;150;Бензин
92000;57040;890000;12108,8;2,0;200;Бензин
167000;103540;1500000;20408,2;1,4;150;Бензин
130000;80600;830000;11292,5;1,4;150;Бензин
89000;55180;1997000;27170,1;2,0;150;Дизель
230000;142600;870000;11836,7;2,0;200;Бензин
51000;31620;1670000;22721,1;1,4;150;Бензин
250000;155000;900000;12244,9;2,0;170;Бензин
241000;149420;555000;7551,0;1,4;150;Бензин
50000;31000;1750000;23809,5;1,4;150;Бензин
30000;18600;2650000;36054,4;2,0;180;Бензин
156000;96720;1400000;19047,6;2,0;210;Бензин
48000;29760;1550000;21088,4;1,4;125;Бензин
80000;49600;950000;12925,2;1,4;150;Бензин
86000;53320;1450000;19727,9;2,0;180;Бензин
72000;44640;2050000;27891,2;2,0;180;Бензин
140000;86800;850000;11564,6;2,0;170;Бензин
3;2;2070000;28163,3;1,4;150;Бензин
100500;62310;1150000;15646,3;2,0;170;Бензин
91000;56420;2070000;28163,3;2,0;150;Дизель
31000;19220;2700000;36734,7;2,0;220;Бензин
179600;111352;820000;11156,5;2,0;170;Бензин
190000;117800;550000;7483,0;1,4;150;Бензин
63000;39060;1679000;22843,5;1,4;150;Бензин
75000;46500;2020000;27483,0;2,0;180;Бензин
110000;68200;1900000;25850,3;2,0;180;Бензин
98000;60760;1650000;22449,0;1,4;150;Бензин
8000;4960;1745000;23741,5;1,4;150;Бензин
167889;104091;535000;7278,9;1,4;150;Бензин
167000;103540;600000;8163,3;1,4;150;Бензин
145000;89900;1450000;19727,9;2,0;140;Дизель
220000;136400;790000;10748,3;2,0;140;Дизель
135000;83700;550000;7483,0;1,4;150;Бензин
83000;51460;1070000;14557,8;1,4;150;Бензин
112640;69837;790000;10748,3;1,4;150;Бензин
5000;3100;3000000;40816,3;2,0;220;Бензин
58500;36270;1180000;16054,4;2,0;170;Бензин
130000;80600;600000;8163,3;1,4;150;Бензин
73300;45446;800000;10884,4;1,4;150;Бензин
10000;6200;2050000;27891,2;1,4;150;Бензин
55000;34100;1875000;25510,2;1,4;150;Бензин
29150;18073;1750000;23809,5;1,4;150;Бензин
151900;94178;625000;8503,4;1,4;150;Бензин
40000;24800;2750000;37415,0;2,0;180;Бензин
190000;117800;1495000;20340,1;1,4;150;Бензин
155000;96100;790000;10748,3;1,4;122;Бензин
195000;120900;670000;9115,6;2,0;140;Дизель
91597;56790;939900;12787,8;1,4;122;Бензин
120000;74400;849900;11563,3;1,4;150;Бензин
151000;93620;950000;12925,2;1,4;150;Бензин
180000;111600;650000;8843,5;1,4;150;Бензин
13500;8370;1750000;23809,5;1,4;125;Бензин
140000;86800;750000;10204,1;1,4;150;Бензин
106753;66187;1399000;19034,0;2,0;140;Дизель
67000;41540;1600000;21768,7;1,4;150;Бензин
500;310;2000000;27210,9;1,4;150;Бензин
39000;24180;2320000;31564,6;2,0;180;Бензин
37300;23126;2029000;27605,4;2,0;180;Бензин
168000;104160;695000;9455,8;1,4;122;Бензин
137000;84940;595000;8095,2;1,4;150;Бензин
40100;24862;1990000;27074,8;2,0;150;Дизель
0;0;1850287;25174,0;1,4;150;Бензин
68500;42470;820000;11156,5;1,4;122;Бензин
237000;146940;685000;9319,7;2,0;170;Бензин
57000;35340;2499000;34000,0;2,0;220;Бензин
130000;80600;700000;9523,8;1,4;150;Бензин
145000;89900;910000;12381,0;2,0;170;Бензин
47000;29140;1950000;26530,6;1,4;150;Бензин
14000;8680;1750000;23809,5;1,4;150;Бензин
177569;110093;925000;12585,0;2,0;140;Дизель
137000;84940;630000;8571,4;1,4;150;Бензин
210000;130200;600000;8163,3;1,4;150;Бензин
148400;92008;750000;10204,1;1,4;150;Бензин
74900;46438;1500000;20408,2;2,0;140;Дизель
177000;109740;600000;8163,3;2,0;170;Бензин
157000;97340;800000;10884,4;1,4;150;Бензин
32000;19840;2200000;29932,0;2,0;180;Бензин
38000;23560;1620000;22040,8;1,4;150;Бензин
92000;57040;1390000;18911,6;1,4;125;Бензин
130000;80600;1400000;19047,6;2,0;140;Дизель
119000;73780;799999;10884,3;1,4;150;Бензин
181000;112220;660000;8979,6;1,4;122;Бензин
214000;132680;650000;8843,5;2,0;170;Бензин
53000;32860;850000;11564,6;1,4;150;Бензин
32000;19840;2400000;32653,1;2,0;220;Бензин
147000;91140;675000;9183,7;2,0;170;Бензин
155000;96100;730000;9932,0;2,0;200;Бензин
91000;56420;1620000;22040,8;1,4;150;Бензин
228000;141360;700000;9523,8;2,0;170;Бензин
180400;111848;635000;8639,5;2,0;140;Дизель
86000;53320;1479000;20122,5;2,0;180;Бензин
28000;17360;1050000;14285,7;1,4;122;Бензин
138200;85684;1700000;23129,2;1,4;150;Бензин
190000;117800;539000;7333,3;1,4;150;Бензин
123555;76604;825000;11224,5;2,0;170;Бензин
167461;103826;710000;9659,9;1,4;122;Бензин
118000;73160;860000;11700,7;2,0;200;Бензин
161000;99820;750000;10204,1;2,0;170;Бензин
47000;29140;1530000;20816,3;1,4;125;Бензин
250000;155000;650000;8843,5;1,4;150;Бензин
183000;113460;630000;8571,4;2,0;170;Бензин
37000;22940;1400000;19047,6;1,4;150;Бензин
125000;77500;920000;12517,0;2,0;170;Бензин
110000;68200;990000;13469,4;2,0;200;Бензин
60000;37200;1790000;24353,7;1,4;150;Бензин
172300;106826;780000;10612,2;2,0;140;Дизель
280000;173600;560000;7619,1;1,4;150;Бензин
59000;36580;1490000;20272,1;1,4;125;Бензин
141000;87420;810000;11020,4;2,0;170;Бензин
180000;111600;800000;10884,4;2,0;170;Бензин
55000;34100;1890000;25714,3;1,4;125;Бензин
170000;105400;900000;12244,9;2,0;170;Бензин
163000;101060;900000;12244,9;2,0;170;Бензин
57000;35340;1860000;25306,1;1,4;150;Бензин
108000;66960;1850000;25170,1;2,0;150;Дизель
91000;56420;1350000;18367,3;1,4;125;Бензин
145000;89900;1070000;14557,8;2,0;200;Бензин
161203;99946;600000;8163,3;1,4;150;Бензин
104000;64480;850000;11564,6;2,0;170;Бензин
215000;133300;550000;7483,0;1,4;150;Бензин
130000;80600;535000;7278,9;1,4;150;Бензин
114000;70680;820000;11156,5;2,0;170;Бензин
118000;73160;1000001;13605,5;2,0;170;Бензин
74000;45880;1052581;14320,8;1,4;160;Бензин
189000;117180;1100000;14966,0;2,0;170;Бензин
144000;89280;760000;10340,1;2,0;170;Бензин
83000;51460;1199999;16326,5;1,4;150;Бензин
77700;48174;950000;12925,2;2,0;170;Бензин
150000;93000;600000;8163,3;1,4;150;Бензин
82909;51404;970000;13197,3;1,4;122;Бензин
83000;51460;1290000;17551,0;1,4;125;Бензин
58000;35960;1320000;17959,2;2,0;170;Бензин
52000;32240;2050000;27891,2;2,0;180;Бензин
101000;62620;750000;10204,1;1,4;150;Бензин
66000;40920;1749000;23795,9;2,0;150;Дизель
99350;61597;810000;11020,4;1,4;150;Бензин
35000;21700;2000000;27210,9;2,0;150;Дизель
105000;65100;970000;13197,3;1,4;150;Бензин
240000;148800;670000;9115,6;1,4;122;Бензин
198000;122760;580000;7891,2;1,4;150;Бензин
150000;93000;700000;9523,8;1,4;150;Бензин
127000;78740;830000;11292,5;1,4;150;Бензин
17000;10540;1860000;25306,1;1,4;150;Бензин
150000;93000;550000;7483,0;1,4;150;Бензин
31000;19220;1810000;24625,8;2,0;180;Бензин
86000;53320;1569000;21346,9;1,4;150;Бензин
239000;148180;745000;10136,0;2,0;170;Бензин
176745;109582;520000;7074,8;1,4;150;Бензин
147000;91140;680000;9251,7;1,4;150;Бензин
150000;93000;700000;9523,8;1,4;150;Бензин
184500;114390;770000;10476,2;2,0;170;Бензин
28100;17422;2370000;32244,9;2,0;150;Дизель
54000;33480;1150000;15646,3;1,4;150;Бензин
50000;31000;1920000;26122,5;2,0;180;Бензин
139000;86180;800000;10884,4;1,4;122;Бензин
245000;151900;680000;9251,7;2,0;140;Дизель
137000;84940;550000;7483,0;1,4;150;Бензин
96000;59520;1120000;15238,1;2,0;170;Бензин
40000;24800;530000;7210,9;1,4;150;Бензин
160000;99200;950000;12925,2;2,0;170;Бензин
192000;119040;600000;8163,3;1,4;150;Бензин
94000;58280;1500000;20408,2;1,4;150;Бензин
100000;62000;950000;12925,2;1,4;150;Бензин
3500;2170;1100000;14966,0;1,4;122;Бензин
175000;108500;720000;9795,9;1,4;150;Бензин
150000;93000;1000000;13605,4;1,4;150;Бензин
80000;49600;1200000;16326,5;1,4;150;Бензин
152000;94240;750000;10204,1;2,0;170;Бензин
150000;93000;550000;7483,0;2,0;200;Бензин
78000;48360;950000;12925,2;2,0;170;Бензин
79000;48980;700000;9523,8;1,4;150;Бензин
180000;111600;650000;8843,5;2,0;170;Бензин
42000;26040;990000;13469,4;1,4;150;Бензин
180000;111600;850000;11564,6;2,0;170;Бензин
55000;34100;1750000;23809,5;1,4;150;Бензин
204000;126480;800000;10884,4;2,0;170;Бензин
39680;24602;920000;12517,0;1,4;150;Бензин
150597;93370;777000;10571,4;1,4;122;Бензин
106000;65720;765000;10408,2;2,0;170;Бензин
82000;50840;990000;13469,4;2,0;170;Бензин
99000;61380;1610000;21904,8;1,4;150;Бензин
45639;28296;850000;11564,6;1,4;150;Бензин
170000;105400;600000;8163,3;2,0;170;Бензин
160000;99200;780000;10612,2;2,0;170;Бензин
8500;5270;1924000;26176,9;1,4;150;Бензин
160000;99200;475000;6462,6;1,4;150;Бензин
166800;103416;675000;9183,7;2,0;170;Бензин
121000;75020;1950000;26530,6;2,0;180;Бензин
84542;52416;1200000;16326,5;1,4;150;Бензин
123463;76547;880000;11972,8;2,0;170;Бензин
52000;32240;1100000;14966,0;1,4;122;Бензин
4561;2828;1900000;25850,3;1,4;150;Бензин
200000;124000;720000;9795,9;2,0;170;Бензин
167000;103540;900000;12244,9;2,0;170;Бензин
176000;109120;545000;7415,0;1,4;122;Бензин
74900;46438;660000;8979,6;1,4;150;Бензин
308000;190960;720000;9795,9;2,0;140;Дизель
135000;83700;615000;8367,4;1,4;150;Бензин
162000;100440;650000;8843,5;1,4;150;Бензин
107500;66650;750000;10204,1;1,4;150;Бензин
105000;65100;818000;11129,2;2,0;170;Бензин
87500;54250;780000;10612,2;2,0;170;Бензин
122000;75640;710000;9659,9;1,4;150;Бензин
65000;40300;1700000;23129,2;1,4;150;Бензин
26000;16120;2200000;29932,0;2,0;150;Дизель
7900;4898;2000000;27210,9;1,4;150;Бензин
17000;10540;1848800;25153,7;1,4;150;Бензин
157400;97588;850000;11564,6;2,0;140;Дизель
185000;114700;750000;10204,1;2,0;140;Дизель
129000;79980;1050000;14285,7;2,0;170;Бензин
23000;14260;2100000;28571,4;1,4;150;Бензин
6500;4030;2750000;37415,0;2,0;220;Бензин
230000;142600;790000;10748,3;2,0;170;Бензин
189000;117180;700000;9523,8;2,0;200;Бензин
110000;68200;860000;11700,7;1,4;150;Бензин
36000;22320;1220000;16598,6;1,4;122;Бензин
51000;31620;2080000;28299,3;2,0;150;Дизель
109500;67890;658000;8952,4;1,4;160;Бензин
165000;102300;850000;11564,6;1,4;150;Бензин
